"titulo";"url_noticia";"tag";"texto";"url_imagen";"periodista";"tiempo";"fecha_captura"
"   Carter insta a que haya una “competencia sin agresión” para desarrollar primarias presidenciales en la derecha";"/politica/noticia/carter-insta-a-que-haya-una-competencia-sin-agresion-para-desarrollar-primarias-presidenciales-en-la-derecha/WROT6PGJV5G5TGLH4SLXF5EJWI/";"Rodolfo Carter ";"“No se va a entender que promovamos libertad si tomamos la decisión entre cuatro paredes. Las primarias no permiten solamente descubrir nuevos liderazgos sino que también fijar ideas para lo que se viene a futuro”, señaló el alcalde de La Florida respecto al desarrollo de primarias.";"https://www.latercera.com/resizer/BWij26ccT7-8kkXGYiIX4ip9kTg=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/W2MI5X4TK5AEJIXSEOAEHQRKEE.jpg";"Joaquín Barrientos";" Hace 11 horas ";"2024-07-15"
"   En vivo: España se impuso a Inglaterra y se queda con el título de la Eurocopa";"/el-deportivo/noticia/en-vivo-espana-e-inglaterra-dan-vida-a-la-final-de-la-eurocopa/2MPSL4VKS5EW3AMCW7F4QU6V7E/";"Minuto a minuto ";"La Roja europea quiere conseguir un nuevo título del torneo, mientras que el cuadro de los Tres Leones espera tomarse revancha de lo sucedido en 2020.";"https://www.latercera.com/resizer/STEHyb_RnTQmA_P1iBu-UNIO3fA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/L4J4QZHTMFXB6FPNIF2J3LIYZI.jpg";"El Deportivo";" Hace 11 horas ";"2024-07-15"
"   La milagrosa salvada de España sobre la línea que les da el título de la Eurocopa";"/el-deportivo/noticia/la-milagrosa-salvada-de-espana-sobre-la-linea-que-les-da-el-titulo-de-la-eurocopa/3LQ3752MYJEBDICA2JC3NPZZ4I/";"Fútbol ";"Entre Dani Olmo y Unai Simón rescataron el trofeo, cuando Inglaterra buscaba el 2-2.";"https://www.latercera.com/resizer/y8Kl1yspNrTooDoWXu4UaJCNTcU=/375x250/smart/filters:focal(1798x464:1808x454)/cloudfront-us-east-1.images.arcpublishing.com/copesa/PXWEDZWXCWKCBUISMWX7BUWTDM.jpg";"Lucas Mujica";" Hace 11 horas ";"2024-07-15"
"   España, la más ganadora de la Eurocopa: toca la gloria en la agonía y estira la sequía de Inglaterra";"/el-deportivo/noticia/espana-la-mas-ganadora-de-la-eurocopa-toca-la-gloria-en-la-agonia-y-estira-la-sequia-de-inglaterra/CJIKUNN7QVCRTIRCEW46SHKIU4/";"Fútbol ";"La Furia Roja superó por 2-1 a los Tres Leones gracias a un agónico tanto de Mikel Oyarzabal. Así, el conjunto hispano obtuvo su cuarta estrella continental y se instaló en la cima de la tabla de los más que más veces gritaron campeón en el torneo.";"https://www.latercera.com/resizer/HE0HochgpESIPzraQhi3uLkkcQQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/OPGP4UY65TQURD4RVFZKFIFB3E.jpg";"Julián Concha";" Hace 11 horas ";"2024-07-15"
"   España se acerca al título: revisa el agónico tanto de Oyarzabal que los adelanta ante Inglaterra";"/el-deportivo/noticia/espana-se-acerca-al-titulo-revisa-el-agonico-tanto-de-oyarzabal-que-los-adelanta-ante-inglaterra/4YTJG4IZXVD6TPSGZQFQHGI24I/";"Fútbol ";"El equipo ibérico se pone en ventaja cerca del final del encuentro.";"https://www.latercera.com/resizer/tqkNK3Ce_dyzvxKVwyMXwAyhANw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/VPUEMBISMREEWKTQSAO24XN4EY.jpg";"Lucas Mujica";" Hace 11 horas ";"2024-07-15"
"   Hombre es asesinado a disparos en Viña del Mar: su cuerpo presenta 47 impactos de bala";"/nacional/noticia/hombre-es-asesinado-a-disparos-en-vina-del-mar-su-cuerpo-presenta-47-impactos-de-bala/NIAH7EYJJRGDVO3XNMFZT2LLB4/";"Policial ";"La víctima es un hombre de nacionalidad chilena y, de momento, no hay personas vinculadas al ataque que hayan sido identificadas.";"https://www.latercera.com/resizer/ncZ-0CXxUDTfdhVBU7m9uIuygTg=/375x250/smart/filters:focal(867x490:877x480)/cloudfront-us-east-1.images.arcpublishing.com/copesa/XYLJREXZVZCYDJ53IPOHXS2B7Q.jpg";"Sebastián Yeza";" Hace 12 horas ";"2024-07-15"
"   Un agente de Policía descubrió al atacante de Trump segundos antes de que abriera fuego contra el expresidente";"/mundo/noticia/un-agente-de-policia-descubrio-al-atacante-de-trump-segundos-antes-de-que-abriera-fuego-contra-el-expresidente/IH2ETSVAHFGQVLV6PORIMQYJWU/";"Donald Trump ";"Pese a haberse encontrado frente a frente con el atacante, el funcionario de la Policía de Pensilvania no pudo alcanzar su arma de fuego para detener el ataque.";"https://www.latercera.com/resizer/krw9pnpEOut0EJkrElf9KoAzRZo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/D7I24W5MHZ3Z4NUPVJCCGM34LI.jpg";"Europa Press";" Hace 12 horas ";"2024-07-15"
"   Aparece Palmer: revisa el golazo con que Inglaterra empata la final de la Eurocopa ante España";"/el-deportivo/noticia/aparece-palmer-revisa-el-golazo-con-que-inglaterra-empata-la-final-de-la-eurocopa-ante-espana/ISV3MKGWXJFM3KHE3SBTJUNBPI/";"Fútbol ";"Los dirigidos por Gareth Southgate llegan a la paridad a 15 minutos de cierre.";"https://www.latercera.com/resizer/7BwsBUnFhACozKYIlI_79ykPUDI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/ZEUSQMUYELBHT26WYWCNTZED3Y.jpg";"Lucas Mujica";" Hace 12 horas ";"2024-07-15"
"   SHOA descarta tsunami en Chile tras sismo registrado en Ollagüe";"/nacional/noticia/shoa-descarta-tsunami-en-chile-tras-sismo-registrado-en-ollague/KUDX47LKZJDAFBSULKNFU24LAU/";"SHOA ";"El movimiento telúrico se registró durante la tarde de este domingo en el Norte Grande del país.";"https://www.latercera.com/resizer/uBkLpognz6gcA3A5ZcVEcWP7dak=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/EVOLIVZXI5BYNDHF7CXWGALM3Y.jpg";"Sebastián Yeza";" Hace 12 horas ";"2024-07-15"
"   Cómo el tiroteo en el acto de Trump se convirtió en una pesadilla para el Servicio SecretoExclusivo suscriptor";"/pulso-pm/noticia/como-el-tiroteo-en-el-acto-de-trump-se-convirtio-en-una-pesadilla-para-el-servicio-secreto/M7Y4BSYYQZAE3KE32JEYR7CQMY/";"Trump ";"El ataque al expresidente marca quizás la mayor crisis de seguridad para la agencia desde que le dispararon a Reagan en 1981.";"https://www.latercera.com/resizer/wlqt1aEq9YiIOoW9EyjvpXV5D2M=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/W7AMSSKR377RQFXGH4BZJFK7AY.jpg";"C. Ryan Barber, James Fanelli y Jan Wolfe/The Wall Street Journal";" Hace 12 horas ";"2024-07-15"
"   España pega primero: revisa el gol de Nico Williams ante Inglaterra en la final de la Eurocopa";"/el-deportivo/noticia/espana-pega-primero-revisa-el-gol-de-nico-williams-ante-inglaterra-en-la-final-de-la-eurocopa/QJABSZFH3JEVFKNIDHP3AEQU3Y/";"Fútbol ";"Iniciando el segundo tiempo, la selección ibérica da el golpe inicial en la definición del certamen continental.";"https://www.latercera.com/resizer/n4C29YLXMzQlj6_oEBJEbpEz5Pc=/375x250/smart/filters:focal(2228x2193:2238x2183)/cloudfront-us-east-1.images.arcpublishing.com/copesa/52OPUIGBEOQKJDUTTVQFHUSG7U.jpg";"Lucas Mujica";" Hace 12 horas ";"2024-07-15"
"   “El VAR termina siendo una farsa total y absoluta”: Javier Castrilli se lanza contra el arbitraje de la final de la Eurocopa";"/el-deportivo/noticia/el-var-termina-siendo-una-farsa-total-y-absoluta-javier-castrilli-se-lanza-contra-el-arbitraje-de-la-final-de-la-eurocopa/QDEY5I7KGFH6DGK2DX4TUYWD3I/";"Fútbol ";"El exsilbante critica la actuación de los jueces de la cabina de video arbitraje en la definición entre España e Inglaterra. Los apuntados son Jérome Brisard, Willy Delajod y Massimiliano Irrati.";"https://www.latercera.com/resizer/dHhpol0SA-vOYdf0DRXD1HlJlG4=/375x250/smart/filters:focal(1666x1446:1676x1436)/cloudfront-us-east-1.images.arcpublishing.com/copesa/EKWP7M3QYRCMNGXDJL5PZSZG6E.png";"Lucas Mujica";" Hace 12 horas ";"2024-07-15"
"   Un regular Joaquín Niemann termina el LIV Golf de Andalucía entre los 10 mejores";"/el-deportivo/noticia/un-regular-joaquin-niemann-termina-el-liv-golf-de-andalucia-entre-los-10-mejores/756YBVAZBNFJVN4QG2RAKN3FN4/";"Golf ";"El deportista nacional tuvo un buen cierre en España, pero el rendimiento excepcional de Sergio García lo dejó lejos de pelear por el título. En tanto, Mito Pereira sigue hundido en la clasificación.";"https://www.latercera.com/resizer/APRCF2-3a0hTG4Ow1bSs4KTKibo=/375x250/smart/filters:focal(1254x630:1264x620)/cloudfront-us-east-1.images.arcpublishing.com/copesa/AKVYCV4BJZB4NBYY2RHMFMWWCQ.jpeg";"Lucas Mujica";" Hace 13 horas ";"2024-07-15"
"   Biden ordena una investigación independiente de la seguridad en el atentado fallido contra Donald Trump";"/mundo/noticia/biden-ordena-una-investigacion-independiente-de-la-seguridad-en-el-atentado-fallido-contra-donald-trump/4LUSZB2UZNANRBE4NRDA6MHKAU/";"Joe Biden ";"El mandatario norteamericano también exigió una revisión de las medidas de seguridad actuales de la Convención Nacional del Partido Republicano que comienza mañana en Wisconsin, y donde Trump será ratificado como nominado final del partido a la Casa Blanca.";"https://www.latercera.com/resizer/M6EeWxiKS0un8NXKqBd8f8B-KgQ=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/RTJ76PCFJG2CPJC5BODNPKILBI.jpg";"Europa Press";" Hace 13 horas ";"2024-07-15"
"  Kate Middleton reaparece públicamente en la final masculina de Wimbledon";"/la-tercera-tv/noticia/kate-middleton-reaparece-publicamente-en-la-final-masculina-de-wimbledon/MJGFSOEX2VA4JG45FMPYBKZLNI/";"Mundo ";"La princesa de Gales llegó este domingo al torneo de tenis junto a su hija Charlotte, siendo su segunda aparición desde que anunció que sufría un cáncer.";"https://www.latercera.com/resizer/hWZ6r67S8FtyXwzXh7_XRqurXtc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/NB74NNX7TJZLBG6NUZBBV2EJMQ.jpg";"Paula Morales Lobos";" Hace 13 horas ";"2024-07-15"
"   Gobierno condena tiroteo que terminó con tres adolescentes fallecidos en Quilicura";"/nacional/noticia/gobierno-condena-tiroteo-que-termino-con-tres-adolescentes-fallecidos-en-quilicura/5XM5TLL2PNA45FPMYYXKP47UDU/";"Policial ";"Autoridades hicieron énfasis en las medidas para resguardar la seguridad en la comuna y los lugares de residencia de los afectados.";"https://www.latercera.com/resizer/c7xp_D0WVDdacprJD3I627c-pCE=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/HW6MJ55GS5CFNKJNCBNUBQPKAA.jpeg";"Gabriela Briones";" Hace 13 horas ";"2024-07-15"
"   Kate Middleton, princesa de Gales, es ovacionada en aparición en final masculina de Wimbledon";"/mundo/noticia/kate-middleton-princesa-de-gales-es-ovacionada-en-aparicion-en-final-masculina-de-wimbledon/5VPSIKZRCRGSBPG2OG3WPIXAFQ/";"Kate ";"Al llegar al palco real de la Pista Central, Kate saludó con la mano a los espectadores, algunos con banderas británicas, que se levantaron para aplaudir su ingreso. Luego entregó el trofeo de campeón a Alcaraz y el de finalista de Djokovic.";"https://www.latercera.com/resizer/SK5QEe69St5a5W4tH7yQmLtM7D0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/4IT4T2E65KMHBGV363N3KF2KGU.jpg";"Agencia Reuters";" Hace 13 horas ";"2024-07-15"
"   Google está cerca de cerrar la mayor operación de su historia con una startup de ciberseguridad Exclusivo suscriptor";"/tendencias/noticia/google-esta-cerca-de-cerrar-la-mayor-operacion-de-su-historia-con-una-startup-de-ciberseguridad/SL3ROLPTSZBN3CGIY53B5OEROI/";"The Wall Street Journal ";"La compra de Wiz sería la mayor adquisición de la historia del gigante tecnológico.";"https://www.latercera.com/resizer/sNZ-K9v6xDss7ZsMHvdv1nS7EDA=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/2H3TW6CG7UJ3LTRJUS7KGPNFKA.jpg";"Lauren Thomas y Berber Jin de The Wall Street Journal";" Hace 13 horas ";"2024-07-15"
"   Panel de expertos recomendó subir pasaje en $20: Muñoz defiende alza de solo $10 y afirma que “no me parece una irresponsabilidad”";"/nacional/noticia/panel-de-expertos-recomendo-subir-pasaje-en-20-munoz-defiende-alza-de-solo-10-y-afirma-que-no-me-parece-una-irresponsabilidad/OFDFADZAZNALDBBLHMUHIBNDKA/";"Ministro de Transportes ";"Sobre la posibilidad de alza de los $10 restantes en el futuro, aseguró que “va a depender del contexto económico”.";"https://www.latercera.com/resizer/LA2n3Mv8ds1Wg5D9y_k1KjwRGbg=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DEK4WX7JSJHT5KDPKHBO5BDDMA.jpg";"Gabriela Briones";" Hace 14 horas ";"2024-07-15"
"   Aníbal Mosa se querella contra barrista que lanzó bengala y asegura que hay acercamiento con Isla";"/el-deportivo/noticia/anibal-mosa-se-querella-contra-barrista-que-lanzo-bengala-y-asegura-que-hay-acercamiento-con-isla/X5KJB4DTGRDFRFNMU4NENXEKTM/";"Fútbol ";"El presidente de Blanco y Negro presentó una denuncia contra los responsables de la manifestación que se produjo durante el encuentro contra Deportes Santa Cruz en el Estadio Monumental durante la Copa Chile.";"https://www.latercera.com/resizer/NkGpYSleCci8pD9Ld0tfpyssbz0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/DEXJRZUT25AVHL743KIJEJ3ATU.jpg";"Pablo Retamal V.";" Hace 14 horas ";"2024-07-15"
"   Senadora Vodanovic dice que espera “escuchar al Partido Comunista condenar la violencia y la tenencia de armas en Villa Francia”";"/politica/noticia/senadora-vodanovic-espera-escuchar-al-partido-comunista-condenar-la-violencia-y-la-tenencia-de-armas-en-villa-francia/45VRSD2LSBBPRGFEFPOAJD6RIQ/";"Villa Francia ";"La presidenta del PS volvió a referirse al caso del operativo en que se encontraron diversos artefactos explosivos y armas. “No he escuchado al Partido Comunista condenar con tal firmeza, a diferencia de afirmar con absoluta certeza esta imputación, que encuentro de la máxima gravedad, de que esto sea un montaje”, señaló.";"https://www.latercera.com/resizer/Dl6LLolSL0Fp_rZp27zOFENfUtk=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/AZ4MYJXJC5AYDOFTVNQSSSR5AQ.jpg";"Joaquín Barrientos";" Hace 14 horas ";"2024-07-15"
"   Las edades de las víctimas y un vehículo quemado: Carabineros entrega nuevos detalles del triple homicidio de adolescentes en Quilicura";"/nacional/noticia/las-edades-de-las-victimas-y-un-vehiculo-quemado-carabineros-entrega-nuevos-detalles-del-triple-homicidio-de-adolescentes-en-quilicura/5QZR4IDGVREA5PRIJ3YDHOBQDQ/";"Policial ";"Otros dos menores de edad y un adulto de 33 años resultaron con distintas lesiones a causa de la balacera.";"https://www.latercera.com/resizer/ShjpZHhEDHPyu4j8bIeWDIOVa7A=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/YPMOB4WTVRGQREGRKC6O7JCTWE.jpg";"Joaquín Díaz";" Hace 14 horas ";"2024-07-15"
"   Giorgio Jackson descarta candidatura presidencial por el Frente Amplio";"/politica/noticia/giorgio-jackson-descarta-candidatura-presidencial-por-el-frente-amplio/QXCDXGODCZCPBPEP7NIT7YTGUI/";"Giorgio Jackson ";"En otras ocasiones, tanto el exministro como la candidata para liderar el FA, Constanza Martínez han expresado que su partido debiese llevar una carta propia a los próximas elecciones presidenciales.";"https://www.latercera.com/resizer/S1-twqf9EYKruePHF5H-R27gG0U=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/XDIBCAHBBVADLNKR5IV2I5SENU.JPG";"Paz Rubio";" Hace 14 horas ";"2024-07-15"
"   Identifican al espectador fallecido en el ataque a Trump en Pensilvania";"/tendencias/noticia/identifican-al-espectador-fallecido-en-el-ataque-a-trump-en-pensilvania/6QM2NCW6HZFWTFSVM4IEGSOQDI/";"Donald Trump ";"Se trata de un exbombero y simpatizante del líder republicano, que recibió el disparo mientras protegía a su familia.";"https://www.latercera.com/resizer/clXwzVbPX_fsa6elw7dVQEsVFHo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/IW65Y4DZ4PWHAS5LXRM4L5JXKQ.jpg";"Baltasar Daza y Europa Press";" Hace 14 horas ";"2024-07-15"
"   Biden se reúne con su cúpula de seguridad nacional para evaluar el intento de asesinato contra Trump";"/mundo/noticia/biden-se-reune-con-su-cupula-de-seguridad-nacional-para-evaluar-el-intento-de-asesinato-contra-trump/TQ5IZFRIDNF5RCXQPXU3XTMVFU/";"Donald Trump ";"El mandatario estadounidense se encuentra reunido con su vicepresidenta, Kamala Harris, para revisar información actualizada sobre el intento de asesinato.";"https://www.latercera.com/resizer/cIgNObW6HiGIFdkH4V8riuFkQaw=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/HLQ3BB3UU3LLODVEWPVG3O6SPQ.jpg";"Europa Press";" Hace 14 horas ";"2024-07-15"
"   El Partido Republicano inicia el lunes una convención que nominará a Trump como candidato en su apogeo de campaña";"/mundo/noticia/el-partido-republicano-inicia-el-lunes-una-convencion-que-nominara-a-trump-como-candidato-en-su-apogeo-de-campana/LL2MEFCLWFBLBIYNM6OFIUR4RA/";"Donald Trump ";"El intento fallido de asesinato encumbra todavía más al expresidente tras semanas en cabeza de las encuestas con un Biden a la defensiva.";"https://www.latercera.com/resizer/qbx7EUpHUJ9QDcrzz2tRuEN1B_w=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/7M2YP7L56JVXCMEV3ZNSMH2UGY.jpg";"Europa Press";" Hace 15 horas ";"2024-07-15"
"   La UC confirma el traspaso de Alexander Aravena a Gremio";"/el-deportivo/noticia/la-uc-confirma-el-traspaso-de-alexander-aravena-a-gremio/NLGIKJODHFA3XDQMSCTPMGABVA/";"Fútbol ";"A través de un breve comunicado Universidad Católica se refirió a la salida del delantero con destino al Brasileirao.";"https://www.latercera.com/resizer/IlgeGO7hz8JUmwfqjRyOeDM4V7c=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/JH4JBUEYGBACZBRLWEHSXQFDCY.jpg";"Pablo Retamal V.";" Hace 15 horas ";"2024-07-15"
"   Jackson dice que el mayor daño hacia su figura es que se haya instalado la idea de su participación en robo de computadores: “Es absurdo”";"/politica/noticia/jackson-dice-que-el-mayor-dano-hacia-su-figura-es-que-se-haya-instalado-la-idea-de-su-participacion-en-robo-de-computadores-es-absurdo/JHIES6A7FFA45LG4TTZYEWTZ4Q/";"Giorgio Jackson ";"El ex ministro de Desarrollo Social sostuvo que la situación le genera impotencia, porque ""sigue habiendo gente que cree que yo puedo llegar a tener algo que ver con ese caso"".";"https://www.latercera.com/resizer/PNBJOf1wKu2cTmMSEhenM3YJess=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/SXDVVYPZ4JDFFMWV45A4QJDUSI.jpg";"Alonso Aranda";" Hace 15 horas ";"2024-07-15"
"   La felicidad de Alcaraz tras imponerse en Wimbledon: “Estoy repitiendo mi sueño y quiero seguir”";"/el-deportivo/noticia/la-felicidad-de-alcaraz-tras-imponerse-en-wimbledon-estoy-repitiendo-mi-sueno-y-quiero-seguir/V2YLJOFLLBDSXKIBLVPXZXDXS4/";"Tenis ";"El tenista español se quedó con el título del grand slam londindense tras superar en tres sets a Novak Djokovic.";"https://www.latercera.com/resizer/Py0n60nRVLzkN2eolfnDUzvLXXo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/MLVESQQ5VQECEA7LW5V7TS45DY.jpg";"Pablo Retamal V.";" Hace 15 horas ";"2024-07-15"
"   Quién era Claudio Reyes, el comediante que interpretó a “Charly Badulaque” y férreo adherente de la dictadura de Pinochet";"/culto/2024/07/14/quien-era-claudio-reyes-el-comediante-que-interpreto-a-charly-badulaque-y-ferreo-adherente-de-la-dictadura-de-pinochet/";"Claudio Reyes ";"Una exitosa trayectoria que no estuvo exenta de controversias: actor, comediante, cantante y político fueron algunas de las facetas del hombre que dio vida a ""Charly Badulaque"".";"https://www.latercera.com/resizer/anGtFkLz4owUUhUmvLSWAijTsLI=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/BSZOHOITZVDWNEM3NIRGFRWLEQ.jpg";"Gabriela Briones";" Hace 15 horas ";"2024-07-15"
"   Tarifas eléctricas: Pardow desdramatiza interpelación anunciada por diputados de oposición y asegura que “el foco del gobierno está en entregar soluciones”";"/politica/noticia/tarifas-electricas-pardow-desdramatiza-interpelacion-anunciada-por-diputados-de-oposicion-y-asegura-que-el-foco-del-gobierno-esta-en-entregar-soluciones/CKW6F4LU7JED3DNCMBL7PIIYSY/";"Diego Pardow ";"El miércoles, parlamentarios de Demócratas y Amarillos presentaron un documento exponiendo sus argumentos para la interpelación al ministro de Energía. Frente a esto, el secretario de Estado aseguró va a “contestar las preguntas en el formato que sea en la estructura que ellos elijan”.";"https://www.latercera.com/resizer/aYR2P0pJV3xph5iRCCmBz5zd1Qo=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/UVDPPR2SU5AUXCZC77AQYIECTQ.jpg";"Joaquín Díaz";" Hace 16 horas ";"2024-07-15"
"   El mea culpa de Jackson por caso Pío Nono: “Reaccionamos muy rápido y con poca información”";"/politica/noticia/el-mea-culpa-de-jackson-por-caso-pio-nono-reaccionamos-muy-rapido-y-con-poca-informacion/BE77GRYFTVGLHLXE6KEK2PCYJY/";"Giorgio Jackson ";"El exministro, además, se mostró dispuesto a eliminar la publicación de 2020 en la que trató al excarabinero Sebastián Zamora de ""funcionario criminal"" y a tener una conversación con él.";"https://www.latercera.com/resizer/O1L4InWLPOOMsmKII-Wq6KPPFZY=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/PZ6LYV3NRBEMND757B7RQG4KPI.jpg";"Paz Rubio";" Hace 16 horas ";"2024-07-15"
"   Revelan que atacante de Trump usó rifle comprado por su padre y que tenía explosivos en su auto";"/mundo/noticia/revelan-que-atacante-de-trump-uso-rifle-comprado-por-su-padre-y-que-tenia-explosivos-en-su-auto/6MURUGGXN5ECBOC7EB52DK5G7U/";"EE.UU. ";"Las autoridades encontraron los dispositivos en su vehículo luego de que agentes del Servicio Secreto lo mataran a tiros, momentos después de que abriera fuego contra el expresidente.";"https://www.latercera.com/resizer/RrPqQ-GiOrLcfMtszsR7WPq1q08=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/J36DTKIRTREZLHFMEA73UOXEFE.jpg";"Fernando Fuentes";" Hace 16 horas ";"2024-07-15"
"   Frente Amplio alcanza una participación superior a los 12 mil votos y ratificaría a la mesa encabezada por Constanza Martínez    ";"/politica/noticia/elecciones-frente-amplio-mas-de-7-mil-personas-han-participado-del-proceso-para-definir-a-los-miembros-del-comite-central/VDN5CFUD5NECFCDI5BULMUIDVM/";"Frente Amplio ";"""Nuestro foco está justamente en que la participación al menos que sea similar a lo que fue el plebiscito donde tomamos la decisión de avanzar en esto"", señaló respecto al proceso Diego Vela, primer secretario directivo de la directiva provisoria del Frente Amplio.";"https://www.latercera.com/resizer/0XhRuwPtoq__gEtEqLAwXNxOG5s=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/CQSHD7JBGZBWFEAYGFAB2ZGZ4U.jpg";"Joaquín Barrientos";" Hace 16 horas ";"2024-07-15"
"   Alcalde de Longaví decreta tres días de duelo comunal tras muerte de Claudio Reyes";"/nacional/noticia/alcalde-de-longavi-decreta-tres-dias-de-duelo-comunal-tras-muerte-de-claudio-reyes/DPQ4RY3FQJDQ3NI7ENZPYWEYNE/";"Claudio Reyes ";"El actor y comediante falleció durante la noche del sábado.";"https://www.latercera.com/resizer/fMZSiv_KGGaf5VmZH9B6ay-rVz0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/5UGIM7VDZRCGPLI4HZ275UCTJQ.jpeg";"Sebastián Yeza y Paz Rubio";" Hace 16 horas ";"2024-07-15"
"   Bancada RN exige sanciones para diputados del PC que acusaron posible “montaje” en allanamiento en Villa Francia  ";"/politica/noticia/bancada-rn-exige-sanciones-para-diputados-del-pc-que-acusaron-posible-montaje-en-allanamiento-en-villa-francia/ZIDT2JFREVBP7KXSZZCSVLZ5HU/";"Villa Francia ";"En una carta a la Comisión de Ética y Transparencia de la Cámara de Diputados, señalan que los parlamentarios comunistas Matías Ramírez y Lorena Pizarro “insinúan una coordinación ilícita y debilitan la autoridad de las instituciones encargadas de la persecución penal, especialmente en un momento de crisis de seguridad en el país”.";"https://www.latercera.com/resizer/r_lUHIb5KGWF-JjJYogbEw0LTc0=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/D7HD5YVYXJFVBAB57PHSD23V2I.jpeg";"Alonso Aranda";" Hace 16 horas ";"2024-07-15"
"   “Esperamos que arrojen prontos resultados”: diligencias solicitadas por familia de María Ercira Contreras fueron aceptadas por la Fiscalía";"/nacional/noticia/esperamos-que-arrojen-prontos-resultados-diligencias-solicitadas-por-familia-de-maria-ercira-contreras-fueron-aceptadas-por-la-fiscalia/NILZTE66HNDC5K3WNQEW4A2FGE/";"María Ercira Contreras ";"La familia de la mujer de 86 años, además, informó que su abogado se reunió con el fiscal del caso y que pudieron conocer las otras diligencias que se han realizado.";"https://www.latercera.com/resizer/ujD2zeFxE_AEgIh3ie0t19R7wPc=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/LBR2UTM4XRDMZJ7ZZGJ4STNXQ4.jpeg";"Paz Rubio";" Hace 17 horas ";"2024-07-15"
"   Elizalde señala que “faltó disposición de diálogo” tras rechazo del Senado a indicaciones al proyecto de reforma electoral";"/politica/noticia/elizalde-senala-que-falto-disposicion-de-dialogo-tras-rechazo-del-senado-a-indicaciones-al-proyecto-de-reforma-electoral/C5SOKU5FL5AQLES3AEQLADSBLY/";"Álvaro Elizalde ";"El ministro secretario general de la Presidencia aseguró que quienes votaron en contra “lo hicieron por distintas razones”, agregando que ""esa suma hizo que no fuese posible alcanzar el quórum necesario para aprobar el proyecto"".";"https://www.latercera.com/resizer/pmSAExVEOaQkSQhmIVBver2Q-ag=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/RQPOSWAMANERRPZKEWCEJNHWPM.jpg";"Joaquín Díaz";" Hace 17 horas ";"2024-07-15"
"   Revelan nuevos datos de Thomas Matthew Crooks, el presunto atacante de Donald Trump";"/tendencias/noticia/revelan-nuevos-datos-de-thomas-matthew-crooks-el-presunto-atacante-de-donald-trump/UNDMZS6CZVF6TEMQP3F43MDM6I/";"Donald Trump ";"El sujeto de 20 años se encontraba en posesión de material explosivo tanto en su domicilio como en su automóvil particular.";"https://www.latercera.com/resizer/RrPqQ-GiOrLcfMtszsR7WPq1q08=/375x250/smart/cloudfront-us-east-1.images.arcpublishing.com/copesa/J36DTKIRTREZLHFMEA73UOXEFE.jpg";"Baltasar Daza y Aaron Josefczyk, Jasper Ward y Kanishka Singh (Reuters)";" Hace 17 horas ";"2024-07-15"
